compound_id,canonical_smiles,standard_value,standard_units,standard_type,standard_relation,assay_description,assay_type,src_id,doc_id,source_name,assay_class,canon
CHEMBL4204922,CC1C(=O)N(C)c2ccc(C(=O)N(C)C3CCCCC3)cc2N1C1CC1,1462.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,CC1C(=O)N(C)c2ccc(C(=O)N(C)C3CCCCC3)cc2N1C1CC1
CHEMBL4208320,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)c1ccc(C)cc1,512.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)c1ccc(C)cc1
CHEMBL4207810,Cc1ccc(N(C)C(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,756.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(N(C)C(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1
CHEMBL4212712,CC1C(=O)N(C)c2ccc(C(=O)N(C)c3ccccc3)cc2N1C1CC1,525.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,CC1C(=O)N(C)c2ccc(C(=O)N(C)c3ccccc3)cc2N1C1CC1
CHEMBL4210440,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F,49.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F
CHEMBL4216192,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)c(C)c1,94.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)c(C)c1
CHEMBL4215726,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)cc1,48.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)cc1
CHEMBL4204052,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)c(C)c1,77.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)c(C)c1
CHEMBL4202403,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,43.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 30 mins by LC-MS/MS analysis,A,1,CHEMBL4196075,Scientific Literature,microsome,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1
CHEMBL4238408,COc1ccc(S(=O)(=O)N2CCC(Nc3ccc(C#N)cc3)CC2)cc1,69.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4229521,Scientific Literature,microsome,COc1ccc(S(=O)(=O)N2CCC(Nc3ccc(C#N)cc3)CC2)cc1
CHEMBL4240720,COc1ccc(S(=O)(=O)N2CCC(Nc3ccc(C#N)cn3)CC2)cc1,19.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4229521,Scientific Literature,microsome,COc1ccc(S(=O)(=O)N2CCC(Nc3ccc(C#N)cn3)CC2)cc1
CHEMBL4460278,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@H]2C[C@H]21,21.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@H]2C[C@H]21
CHEMBL4456863,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(Cl)cn3)cc(F)c1F)N=C(N)S2,47.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(Cl)cn3)cc(F)c1F)N=C(N)S2
CHEMBL4539909,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,58.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21
CHEMBL4457316,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,21.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12
CHEMBL4461994,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,35.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2
CHEMBL4456778,C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)nc1,67.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)nc1
CHEMBL4452318,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,20.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1
CHEMBL4593414,CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,40.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
CHEMBL4579155,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,26.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2
CHEMBL4560579,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,41.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
CHEMBL4544525,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,29.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2
CHEMBL4575413,CCCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,88.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,CCCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
CHEMBL4459222,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2,42.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2
CHEMBL4437161,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1,76.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1
CHEMBL4577527,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,40.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1
CHEMBL4472708,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,39.0,microL/min/mg,Stability,=,Stability in human liver microsomes at 1 uM measured after 30 mins in presence of NADPH,A,1,CHEMBL4342420,Scientific Literature,microsome,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1
CHEMBL4555750,C[C@H](CC[C@@H](O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,3.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CC[C@@H](O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4475011,C[C@H](CC[C@H](O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,4.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CC[C@H](O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4513977,C[C@H](CC[C@@H](O)C1CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,10.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CC[C@@H](O)C1CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4450472,CC[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,15.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,CC[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4522435,C[C@H](CC[C@@H](C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,11.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CC[C@@H](C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4517382,C[C@H](CCC1(O)CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,6.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCC1(O)CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4448829,C[C@H](CCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,13.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4464781,C[C@H](CCC1(O)CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCC1(O)CC1)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL169046,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,23.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4579269,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O,6.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O
CHEMBL4446143,C[C@H](CC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,18.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2419157,C[C@H](CCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4464591,CC(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,CC(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2419158,C[C@H](CCCO)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,13.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,C[C@H](CCCO)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL170154,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,28.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL171804,CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10.0,uL/min.mg,Stability,=,Stability in human liver microsomes,A,1,CHEMBL4406822,Scientific Literature,microsome,CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4060253,CC(=O)NC(C)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)nc3)oc2c1,27.0,microL/min/mg,Stability,=,Metabolic stability in human Liver microsomes,A,1,CHEMBL4406889,Scientific Literature,microsome,CC(=O)NC(C)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)nc3)oc2c1
CHEMBL4528475,CC(NC(N)=O)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)nc3)oc2c1,11.0,microL/min/mg,Stability,=,Metabolic stability in human Liver microsomes,A,1,CHEMBL4406889,Scientific Literature,microsome,CC(NC(N)=O)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)nc3)oc2c1
CHEMBL4640712,CC(C)(C#N)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C#N)c1,13.0,microL/min/mg,Drug metabolism,=,Drug metabolism in human microsomes,A,1,CHEMBL4627396,Scientific Literature,microsome,CC(C)(C#N)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C#N)c1
CHEMBL4635883,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1,7.0,microL/min/mg,Drug metabolism,=,Drug metabolism in human microsomes,A,1,CHEMBL4627396,Scientific Literature,microsome,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1
CHEMBL4760433,Cc1ccc(-c2cn(C(F)(F)F)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,47.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4665890,Scientific Literature,microsome,Cc1ccc(-c2cn(C(F)(F)F)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL2059866,Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,4.8,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4665890,Scientific Literature,microsome,Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL4783491,FC(F)(F)n1c(-c2cscn2)nc2ccccc21,39.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4665890,Scientific Literature,microsome,FC(F)(F)n1c(-c2cscn2)nc2ccccc21
CHEMBL372564,Cn1c(-c2cscn2)nc2ccccc21,172.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4665890,Scientific Literature,microsome,Cn1c(-c2cscn2)nc2ccccc21
CHEMBL4781436,COc1ccc(CC(=O)Nc2cnn(C(F)(F)F)c2)cc1OC,53.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4665890,Scientific Literature,microsome,COc1ccc(CC(=O)Nc2cnn(C(F)(F)F)c2)cc1OC
CHEMBL4742115,CC(=O)NC(C)c1ccc(OCc2c(F)cc(Oc3cccc(OCC4CC4)c3)cc2F)cc1,30.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4706693,Scientific Literature,microsome,CC(=O)NC(C)c1ccc(OCc2c(F)cc(Oc3cccc(OCC4CC4)c3)cc2F)cc1
CHEMBL4762802,CC(=O)NC(C)c1ccc(OCc2c(F)cc(Oc3cccc(OCC4CC4)c3)cc2F)nc1,12.0,microL/min/mg,Stabilty,=,Metabolic stability in human liver microsomes,A,1,CHEMBL4706693,Scientific Literature,microsome,CC(=O)NC(C)c1ccc(OCc2c(F)cc(Oc3cccc(OCC4CC4)c3)cc2F)nc1
CHEMBL3911017,Cc1cc(C)c(CN2CCc3c(Cl)cc(-c4c(C)noc4C)c(Cl)c3C2=O)c(=O)[nH]1,210.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,Cc1cc(C)c(CN2CCc3c(Cl)cc(-c4c(C)noc4C)c(Cl)c3C2=O)c(=O)[nH]1
CHEMBL5078476,Cc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,449.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,Cc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5081796,Cc1noc(C)c1-c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C3CC3)cc(C)n(C)c1=O)CC2,490.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,Cc1noc(C)c1-c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C3CC3)cc(C)n(C)c1=O)CC2
CHEMBL5093457,Cc1noc(C)c1-c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C(F)(F)F)cc(C)n(C)c1=O)CC2,287.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,Cc1noc(C)c1-c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C(F)(F)F)cc(C)n(C)c1=O)CC2
CHEMBL5082529,COc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,117.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5088217,CSc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,235.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,CSc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5087917,COc1cc(C)[nH]c(=O)c1CN1CCNc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,79.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCNc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5085993,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,80.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5079717,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2ccc(-c3c(C)noc3C)c(Cl)c2C1=O,9.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2ccc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5072578,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(OC(C)C)c(Cl)c2C1=O,29.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(OC(C)C)c(Cl)c2C1=O
CHEMBL5093442,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(C(C)C3CCOCC3)c(Cl)c2C1=O,206.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(C(C)C3CCOCC3)c(Cl)c2C1=O
