canonical_smiles,name,log_vdss,ik14
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,Apremilast,0.0944212126043617,IMOZEMNVLZVGJZ
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Metaxalone,1.0579919469776868,IMWZZHHPURKASS
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,Guanfacine,0.7993405494535817,INJOMKTZOLKMBF
O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,Vaborbactam,-0.5755850957963405,IOOWNWLVCOUUEX
CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,Aficamten,0.6504462975321916,IOVAZWDIRCRMTM
O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,Sennosides,-0.09582563171583648,IPQVTOJGNYVQEO
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,Pantoprazole,-0.4721860370441502,IQPSEEYGBUAQFF
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Istradefylline,0.9007571551594721,IQVRBWUUXZMOPW
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Ganciclovir,-0.13076828026902382,IRSCQMHQWWYFCW
CCN(C)[C@@H](C)[C@H](O)c1ccccc1,Etafedrine,0.47712125471966244,IRVLBORJKFZWMI
Cc1ccc(=O)n(-c2ccccc2)c1,Pirfenidone,0.006160308704818433,ISWRGOKTTBVCFA
COCCc1ccc(OCC(O)CNC(C)C)cc1,Metoprolol,0.6232492903979004,IUBSYMUCCVWXPE
CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,Abrocitinib,0.1549019599857432,IUEWXNHSKRWHDY
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Umbralisib,0.6490565540041859,IUVCFHHAEHNCFT
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,Piperacillin,-0.9956786262173574,IVBHGBMCVLDMKU
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Dofetilide,0.47712125471966244,IXTMWRCNAAVVAI
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,Amiodarone,1.121067167467729,IYIKLHRQXLHMJQ
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,Etoperidone,-0.3372421683184259,IZBNNCFOBMGTQX
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,Dipyridamole,0.24303804868629444,IZEKFCXSFNUWAM
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3],Gadopentetic acid,-0.575118363368933,IZOOGPBRAOKZFK
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,Levorphanol,1.0606978403536118,JAQUASYNZVUNQP
CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,Olopatadine,0.2814554379470223,JBIMVDZLSHOPLA
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Loratadine,2.0791812460476247,JCCNYMKQOSZNPW
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,Prednisolone phosphate,-0.3372421683184259,JDOZJEUDSLGTLU
NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Capivasertib,1.08278537031645,JDUBGYFRJFOXQC
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ncccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N(C)C(=O)[C@@H]1CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(C)(C)C)C1CCCCC1)C(=O)O)C(=O)O,Zilucoplan,-1.2997909235484328,JDXCOXKBIGBZSK
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Omadacycline,0.5631419252975928,JEECQCWWSTZDCK
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,Acetyl sulfisoxazole,-1.5440680443502757,JFNWFXVFBDDWCX
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Macitentan,-0.146128035678238,JGCMEBMXRHSZKX
O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,Vadadustat,-0.7806400507873383,JGRXMPYUTJLTKT
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,Benzylpenicillin,-0.22184874961635637,JGSARLDLIJGVTE
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,Pexidartinib,0.4267435665222421,JGWRKYUXBBNENE
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,Ceftolozane,-0.7147642715192507,JHFNIHVVXRKLEF
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,Tianeptine,-0.09691001300805639,JICJBGPOMZQUBB
Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,Zavegepant,1.4038555754814508,JJVAPHYEOZSKJZ
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Sulfamethoxazole,-0.7311546877074201,JLKIGFTWXXRPMT
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,Celiprolol,0.6532125137753437,JOATXPAWOHTVSZ
CCCCCCOc1nsnc1C1=CCCN(C)C1,Xanomeline,1.0579919469776868,JOLJIIDDOBNFHW
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Fedratinib,1.4028752263475497,JOOXLOJCABQBSG
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Rifampin,-0.1938200260161128,JQXXHWHPUNPDRT
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,Entacapone,-0.5440680443502757,JRURYQJSLYLRLN
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,Quinapril,-0.7020832397601617,JSDRRTOADPPCHY
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O.[Fe+3],Ferric derisomaltose,-1.3679767852945943,JTQTXQSGPZRXJF
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,Eplerenone,0.10914446942506809,JUKPWJGBANNWMW
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,Cyclobenzaprine,0.3192548157701803,JURKNVYFZMSNLP
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,Ertapenem,-0.9208187539523752,JUZNIMUFDBIJCM
C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,Methylnaltrexone,0.04139268515822508,JVLBPIPGETUEET
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,Latamoxef,-0.915168479929669,JWCSIUVGFCSJCK
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,Propafenone,0.5563025007672873,JWHAUXFOSRPERK
CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,Seladelpar,0.27940618482002544,JWHYSEDOYMYMNM
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,Dutasteride,0.853871964321762,JWJOTENAMICLJG
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Neratinib,1.9633155113861114,JWNPDZNEKVCWMY
CC(C)NCC(O)c1ccc(O)c(O)c1,Isoprenaline,-0.6655462488490691,JWZZKOKVBUJMES
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,Hydrocortisone,-0.2449967843228661,JYGXADMDTFJGBT
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,Suvorexant,-0.15490195998574322,JYTNQNCOQXFQPK
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,Hydrochlorothiazide,0.3996737214810381,JZUFKLXOESDKRF
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,Fondaparinux,-0.8037053548560318,KANJSNBRCNMZMV
CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,Epoprostenol,-0.4473317838878068,KAQKFAOMNZTLHT
Nc1ccc(O)c(C(=O)O)c1,Mesalazine,-0.5898255349109508,KBOPZPXVLCULAV
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,Alectinib,1.758695664122706,KDGFLJKFZUIJMX
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,Clindamycin,0.02413367971671937,KDLRVYVGXIQJDK
C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,Futibatinib,-0.025554104472388168,KEIPNCCJPRMIAX
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,Rotigotine,1.9242792860618816,KFQYTPMOWPVWEJ
OB(O)O,Boric acid,-0.47495519296315475,KGBXLFKZBHKPEV
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,Sebetralstat,0.0006199779524017855,KGMPDQIYDKKXRD
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,Bisacodyl,0.41258053485492774,KHOITXIGCFIULA
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,Siponimod,0.24832364514797822,KIHYPELVXPAIDH
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,Topiramate,-0.15490195998574322,KJADKKWYZYXHBB
CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,Maribavir,-0.4089353929735008,KJFBVJALEQWJBS
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,Fingolimod,1.234083206033368,KKGQTZUTZRNORY
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,Cefditoren,-0.8766150914603217,KMIPKYQIOVAHOP
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,Nebivolol,0.6185112963892097,KOHIRBRYDXPAMZ
Cc1ncc([N+](=O)[O-])n1CC(C)O,Secnidazole,-0.22184874961635637,KPQZUUQMTUIKBP
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,Lefamulin,0.08990511143939793,KPVIXBKIJXZQJX
NCC(CC(=O)O)c1ccc(Cl)cc1,Baclofen,-0.15490195998574322,KPYSYYIEGFHWSV
[18F-],Fluoride ion F-18,-0.22184874961635637,KRHYYFGTRYWZRS
CN(C)CCC=C1c2ccccc2CCc2ccccc21,Amitriptyline,1.2041199826559248,KRMDCWKBEZIMAB
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,Rimegepant,0.23408320603336796,KRNAOFGYEFKHPB
CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,Dabigatran etexilate,0.0,KSGXQBZTULBEEQ
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,Lofexidine,0.6320232147054056,KSMAGQUYOIHWFS
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Crizotinib,1.403365677536775,KTEIFNKAUNYNJU
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Imatinib,0.6247239759639062,KTUFNOKKBVMGRW
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,Alvespimycin,0.7403626894942439,KUFRQPKVAWMTJO
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,Beclomethasone dipropionate,-0.5440680443502757,KUVIULQEHSCUHY
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Olanzapine,1.1549019599857433,KVWDHTXUZHCGIO
CN[C@@H](C)[C@@H](O)c1ccccc1,Pseudoephedrine,0.47918636623930366,KWGRBVOPPLSCSI
C[N+](C)(C)CC(=O)[O-],Betaine,0.11394335230683679,KWIUHFFTVRNATP
CC(N)Cc1ccccc1,Amphetamine,0.5234982813381117,KWTSXDURSIMDCE
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,Tapentadol,0.8872957198087117,KWTWDQCKEHXFFR
CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,Argatroban,-0.7594507517174003,KXNPVXPOPUZYGB
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,Desvenlafaxine,0.5314789170422551,KYYIDSXMWOZKMP
O=C(NCCO[N+](=O)[O-])c1cccnc1,Nicorandil,0.07918124604762482,LBHIOVVIQHSOQN
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,Tafenoquine,0.9030899869919435,LBHLFPGPEGDCJG
CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,Rilzabrutinib,0.3280882283980172,LCFFREMLXLZNHE
NC(=O)N[C@@H](CCC(=O)O)C(=O)O,Carglumic acid,1.5792935143960207,LCQLHJZYVOQKHU
COC(=O)/C=C/C(=O)OC,Dimethyl fumarate,0.0182248201061991,LDCRTTXIJACKKU
CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,Tenofovir alafenamide,0.1549019599857432,LDEKQSIMHVQZJK
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,Levobupivacaine,-0.019607010134825957,LEBVLXFERQHONN
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,Thiocolchicoside,-0.21467016498923297,LEQAKWQJCITZNK
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,Tiotropium,1.505149978319906,LERNTVKEWCAPOY
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,Boceprevir,1.0425192603214792,LHHCSNFAOIFYRV
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,Nirmatrelvir,0.17484864166458552,LIENCHBZNNMNKG
CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,Capmatinib,0.3697458080334411,LIOLIMKSCNQPLV
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,Chloramphenicol succinate,0.21748394421390627,LIRCDOVJWUGTMW
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,Trametinib,0.485315733334934,LIRYPHYGHXZJBZ
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,Telithromycin,0.4623979978989561,LJVAJPDWBABPEJ
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,Amikacin,-0.4648867983026508,LKCWBDHBTVXHDL
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,Hydrocodone,0.7591280130702133,LLPOLZWFYMWNKH
CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,Avutometinib,-0.4471580313422192,LMMJFBMMJUMSJS
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Haloperidol,1.1931245983544616,LNEPOXFFQSENCJ
CCCCCOc1ccc(-c2ccc(-c3ccc(/C(O)=N/[C@H]4C[C@@H](O)[C@@H](OCC[N+](C)(C)C)/N=C(/O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)/N=C(/O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)/N=C(/O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)/N=C\4O)cc3)cc2)cc1,Rezafungin,-0.01902323731343038,LNFCWEXGZIEGJW
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Valdecoxib,0.08940041122931092,LNPDTQAFDNKSHK
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,Belzutifan,0.26884531229257996,LOMMPXLFBTZENJ
CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,Ponesimod,0.3590219426416679,LPAUOXUZGSBGDU
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,Glycyrrhizic acid,-1.2967086218813386,LPLVUJXQOOQHMX
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,Tazobactam,-0.585026652029182,LPQZKKCYTLCDGQ
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,Venetoclax,0.6614069923906152,LQBVNQSMGBZMKD
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Prednisolone acetate,-0.15490195998574322,LRJOMUJRLNCICJ
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,Amoxicillin,-0.4026182709498083,LSQZJLSUYDQPKJ
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Linagliptin,1.2002249387724007,LTXREWYXXSTFRX
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,Ospemifene,0.8061799739838872,LUMKNAVTFCDUIE
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Dihydroergotamine,1.0579919469776868,LUZRJRNZXALNLM
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Metamizole,0.06069784035361165,LVWZTYCIRDMTEY
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Dacomitinib,1.5378190950732742,LVXJQMNHJWSHET
CCCCCCCCCCCCCCCC(=O)NCC(O)COP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2ccc(N)nc2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1N,Imetelstat,-0.6958789273588769,LVZYXEALRXBLJZ
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,Migalastat,0.2787536009528289,LXBIFEVIBLOUGU
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,Regadenoson,-0.7844001996606451,LZPZPHGJDAGEJZ
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,Lomitapide,1.2661644736448083,MBBCVAKAJPKAKM
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Azelastine,1.1613680022349748,MBUVEWMHONZEQD
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,Phylloquinone,-0.5440680443502757,MBWXNTAXLNYFJB
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,Abacavir,-0.06550154875643228,MCGSCOLBFJQGHM
CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,Ertugliflozin,0.48794598980923043,MCIACXAZCBVDEE
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,Telotristat ethyl,0.7864471878200525,MDSQOJYHHZBZKA
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,Atenolol,0.20605448243312446,METKIMKYRPQLGS
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,Drospirenone,0.5965970956264602,METQSPRSQINEEU
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,Degarelix,-0.7881931886777842,MEUCPCLKGZSHTA
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,Sitagliptin,0.45156715024727434,MFFMDFFZMYYVKS
